pub_year,updated_usage,open,references,tc_wos,cited,u1,u2,pub_month,score,bloggers,tweets,news_outlets,facebook,mendeley,impact,time
2013,336,1,56,15,17,1,24,9,3,0,3,0,0,10,3.468,191.4285714
2013,1751,1,32,6,6,1,7,3,1,0,1,0,0,23,3.468,217.7142857
2013,508,1,38,9,9,0,21,3,5,0,7,0,0,20,3.468,217.7142857
2013,265,1,44,12,12,2,28,7,0,0,0,0,0,0,3.468,200.2857143
2013,466,1,38,11,11,0,4,7,12,0,17,0,0,15,3.468,200.2857143
2013,223,1,28,9,10,5,21,6,22,1,16,0,0,22,3.468,204.5714286
2013,1671,1,57,9,10,1,18,6,2,0,3,0,0,29,3.468,204.5714286
2013,1821,1,35,6,6,1,14,6,5,0,7,0,0,20,3.468,204.5714286
2013,1063,1,31,6,6,0,3,7,1,0,1,0,0,14,3.468,200.2857143
2013,157,1,27,8,9,0,26,7,5,0,5,0,0,8,3.468,200.2857143
2013,1425,1,14,6,6,0,11,7,1,0,2,0,0,15,3.468,200.2857143
2013,1031,1,25,20,20,6,21,7,1,0,1,0,0,11,3.468,200.2857143
2013,1620,1,64,8,8,1,36,2,5,0,7,0,0,3,3.468,221.7142857
2013,280,1,41,9,9,3,17,4,3,0,4,0,0,7,3.468,213.2857143
2013,1198,1,29,51,51,2,28,1,55,3,38,0,2,90,3.468,226.1428571
2013,353,1,43,4,4,0,15,7,8,0,10,0,0,10,3.468,200.2857143
2013,1518,1,12,4,4,0,2,6,0,0,0,0,0,0,3.468,204.5714286
2013,1518,1,16,3,3,2,19,3,0,0,0,0,0,0,3.468,217.7142857
2013,562,1,16,13,13,0,23,7,26,1,8,1,0,28,3.468,200.2857143
2013,580,1,14,5,5,1,10,7,8,0,11,0,0,29,3.468,200.2857143
2013,1277,1,53,14,14,1,21,7,43,1,40,1,4,0,3.468,200.2857143
2013,1803,1,29,8,8,2,15,3,0,0,0,0,0,0,3.468,217.7142857
2013,1187,1,22,3,3,0,1,3,0,0,0,0,0,0,3.468,217.7142857
2013,1682,1,26,53,53,9,56,3,64,0,90,0,2,144,3.468,217.7142857
2013,149,1,26,6,6,1,14,3,1,0,2,0,0,38,3.468,217.7142857
2013,1644,1,33,5,5,1,20,3,12,0,18,0,1,40,3.468,217.7142857
2013,825,1,54,45,45,1,17,2,22,0,35,0,0,10,3.468,221.7142857
2013,1111,1,27,20,20,0,16,9,72,0,105,0,1,3,3.468,191.4285714
2013,1804,1,40,4,4,3,19,1,14,0,5,1,0,11,3.468,226.1428571
2013,1735,1,16,0,0,0,14,3,1,0,1,0,0,6,3.468,217.7142857
2013,120,1,28,6,6,0,32,2,6,0,6,0,1,10,3.468,221.7142857
2013,464,1,14,15,15,1,14,10,3,0,4,0,0,1,3.468,187.1428571
2013,588,1,28,6,6,0,9,10,22,0,32,0,3,2,3.468,187.1428571
2013,191,1,13,8,9,0,13,4,4,0,6,0,1,29,3.468,213.2857143
2013,1231,1,10,3,3,0,9,9,0,0,0,0,0,0,3.468,191.4285714
2013,57,1,42,37,37,1,34,4,12,0,6,1,0,8,3.468,213.2857143
2013,1708,1,33,17,17,2,20,4,19,0,26,0,0,43,3.468,213.2857143
2013,1446,1,30,12,12,0,20,4,1,0,1,0,0,20,3.468,213.2857143
2013,1640,1,39,11,11,0,4,4,10,0,11,0,2,12,3.468,213.2857143
2013,1722,1,29,2,2,2,14,9,2,0,3,0,0,14,3.468,191.4285714
2013,1167,1,43,6,6,1,21,4,8,0,11,0,0,19,3.468,213.2857143
2013,269,1,21,1,1,1,8,9,1,0,1,0,0,14,3.468,191.4285714
2013,201,1,56,2,2,1,13,7,2,0,2,0,0,32,3.468,200.2857143
2013,1671,1,20,2,2,1,7,7,2,0,2,0,0,17,3.468,200.2857143
2013,1822,1,15,3,3,3,11,3,7,0,9,0,0,21,3.468,217.7142857
2013,395,1,44,11,11,0,8,3,4,0,6,0,0,34,3.468,217.7142857
2013,1647,1,42,1,1,1,4,4,10,0,12,0,1,12,3.468,213.2857143
2013,1315,1,21,4,4,2,18,9,3,0,4,0,0,43,3.468,191.4285714
2013,487,1,21,22,22,0,9,1,10,0,9,0,0,55,3.468,226.1428571
2013,1114,1,11,2,2,1,4,9,0,0,0,0,0,0,3.468,191.4285714
2013,1696,1,47,2,2,1,18,9,1,0,1,0,0,10,3.468,191.4285714
2013,148,1,27,5,5,0,9,1,0,0,0,0,0,0,3.468,226.1428571
2013,182,1,41,18,18,0,19,1,92,4,66,1,15,35,3.468,226.1428571
2013,85,1,27,3,3,1,16,1,0,0,0,0,0,0,3.468,226.1428571
2013,1378,1,29,6,6,0,4,9,0,0,0,0,0,0,3.468,191.4285714
2013,1437,1,30,2,2,4,16,9,5,0,8,0,0,1,3.468,191.4285714
2013,33,1,31,18,18,1,13,9,2,0,2,0,0,17,3.468,191.4285714
2014,179,1,31,32,33,1,7,12,26,0,37,0,0,3,3.06,126.2857143
2014,1271,1,31,3,3,3,8,11,6,0,9,0,0,16,3.06,130.5714286
2014,617,1,41,19,19,1,26,7,38,0,54,0,0,13,3.06,148.1428571
2014,1353,1,47,37,38,2,5,7,46,0,66,0,2,34,3.06,148.1428571
2014,794,1,71,10,10,2,18,4,15,0,22,0,0,9,3.06,161.1428571
2014,1400,1,20,8,8,2,7,11,0,0,0,0,0,0,3.06,130.5714286
2014,522,1,48,10,10,0,10,4,18,1,15,0,1,13,3.06,161.1428571
2014,1557,1,43,26,26,8,45,4,69,2,36,4,0,52,3.06,161.1428571
2014,518,1,40,11,11,2,32,4,15,0,22,0,0,73,3.06,161.1428571
2014,1501,1,45,3,3,3,8,11,7,0,5,0,0,1,3.06,130.5714286
2014,1716,1,44,7,7,4,21,4,6,0,3,0,0,2,3.06,161.1428571
2014,1485,1,17,2,2,2,13,1,1,0,1,0,0,11,3.06,174
2014,591,1,33,6,6,0,3,6,0,0,0,0,0,0,3.06,152.4285714
2014,708,1,21,12,13,3,10,10,13,0,17,0,0,41,3.06,135
2014,1139,1,32,2,2,1,3,11,5,0,6,0,0,8,3.06,130.5714286
2014,79,1,44,14,14,0,0,7,12,0,17,0,0,32,3.06,148.1428571
2014,1250,1,23,2,2,1,2,6,0,0,0,0,0,0,3.06,152.4285714
2014,510,1,31,19,19,1,14,11,74,2,15,6,1,77,3.06,130.5714286
2014,132,1,21,6,6,0,4,11,4,0,5,0,0,22,3.06,130.5714286
2014,558,1,40,1,1,0,4,4,0,0,0,0,0,0,3.06,161.1428571
2014,480,1,19,9,9,4,28,4,3,0,5,0,0,35,3.06,161.1428571
2014,1411,1,10,7,7,0,6,11,17,0,1,2,0,11,3.06,130.5714286
2014,560,1,42,5,5,1,12,11,17,0,23,0,2,18,3.06,130.5714286
2014,804,1,34,10,10,0,21,10,43,0,65,0,1,4,3.06,135
2014,286,1,24,3,3,0,3,6,0,0,0,0,0,0,3.06,152.4285714
2014,1686,1,23,5,5,1,10,11,7,0,8,0,0,27,3.06,130.5714286
2014,266,1,17,1,1,2,7,6,70,1,84,0,2,20,3.06,152.4285714
2014,248,1,47,10,10,0,13,6,2,0,2,0,0,16,3.06,152.4285714
2014,1784,1,45,0,0,2,6,6,0,0,0,0,0,0,3.06,152.4285714
2014,1635,1,21,3,3,1,2,1,12,0,19,0,0,19,3.06,174
2014,1054,1,45,17,17,5,31,6,10,0,14,0,1,65,3.06,152.4285714
2014,1106,1,44,21,22,2,15,6,0,0,0,0,0,0,3.06,152.4285714
2014,1535,1,27,7,7,1,11,6,1,0,0,0,1,24,3.06,152.4285714
2014,93,1,26,13,13,0,6,6,5,0,8,0,0,6,3.06,152.4285714
2014,1619,1,26,3,3,1,9,1,1,0,1,0,0,16,3.06,174
2014,759,1,13,5,5,1,7,9,0,0,0,0,0,0,3.06,139.2857143
2014,261,1,46,6,6,2,23,8,53,0,70,0,1,37,3.06,143.7142857
2014,1433,1,72,13,13,6,37,8,23,0,33,0,0,12,3.06,143.7142857
2014,551,1,21,11,11,3,8,8,26,2,10,0,1,21,3.06,143.7142857
2014,1806,1,42,6,6,0,8,11,7,0,8,0,2,8,3.06,130.5714286
2014,1545,1,51,3,3,2,5,12,1,0,1,0,1,3,3.06,126.2857143
2014,330,1,59,15,15,5,15,7,15,0,21,0,0,8,3.06,148.1428571
2014,622,1,4,1,1,0,2,12,53,3,13,3,0,2,3.06,126.2857143
2014,1694,1,50,3,3,1,6,12,1,0,1,0,0,9,3.06,126.2857143
2014,1812,1,37,2,2,1,7,12,10,0,15,0,0,20,3.06,126.2857143
2014,79,1,28,2,2,1,13,12,6,0,4,0,0,13,3.06,126.2857143
2014,1440,1,40,4,4,2,14,11,2,0,4,0,0,19,3.06,130.5714286
2014,1489,1,34,5,5,3,14,9,1,0,1,0,0,24,3.06,139.2857143
2014,245,1,53,3,3,1,5,4,2,0,3,0,0,2,3.06,161.1428571
2014,469,1,23,11,11,1,7,3,0,0,0,0,0,0,3.06,165.5714286
2014,1551,1,51,7,7,2,16,9,0,0,0,0,0,0,3.06,139.2857143
2014,1792,1,12,5,5,0,3,7,0,0,0,0,0,0,3.06,148.1428571
2014,1389,1,26,4,4,0,0,7,0,0,0,0,0,0,3.06,148.1428571
2014,54,1,9,0,0,3,12,7,4,0,4,0,0,18,3.06,148.1428571
2014,117,1,13,3,3,1,12,10,1,0,1,0,0,21,3.06,135
2014,1481,1,14,4,4,0,4,10,0,0,0,0,0,0,3.06,135
2014,22,1,15,4,4,0,7,10,0,0,0,0,0,0,3.06,135
2014,548,1,33,6,6,0,3,10,9,0,12,0,1,19,3.06,135
2014,1537,1,44,2,2,2,2,10,2,0,3,0,0,14,3.06,135
2014,1813,1,35,5,5,0,11,10,5,0,7,0,0,4,3.06,135
2014,313,1,31,2,2,2,5,10,15,0,19,0,0,13,3.06,135
2014,1504,1,27,1,1,2,10,4,1,0,1,0,0,18,3.06,161.1428571
2014,1699,1,38,4,5,3,8,6,0,0,0,0,0,0,3.06,152.4285714
2014,1696,1,61,5,5,0,7,6,7,0,10,0,0,23,3.06,152.4285714
2014,457,1,31,7,7,0,5,6,9,0,13,0,0,16,3.06,152.4285714
2014,1475,1,33,6,6,0,9,6,0,0,0,0,0,0,3.06,152.4285714
2014,1471,1,15,2,2,0,6,1,3,0,5,0,0,29,3.06,174
2014,1550,1,36,6,6,2,15,6,0,0,0,0,0,0,3.06,152.4285714
2014,1517,1,21,1,1,0,4,1,0,0,0,0,0,0,3.06,174
2014,535,1,51,0,0,1,3,1,1,0,1,0,0,14,3.06,174
2014,405,1,24,8,8,3,14,1,12,0,19,0,1,23,3.06,174
2014,1668,1,26,11,11,0,12,1,3,0,5,0,0,31,3.06,174
2014,1279,1,44,4,4,1,6,1,1,0,3,0,0,21,3.06,174
2014,24,1,40,8,8,1,8,1,5,0,9,0,0,39,3.06,174
2014,1390,1,56,38,38,6,35,11,15,0,20,0,1,46,3.06,130.5714286
2014,1375,1,40,3,4,6,9,1,0,0,0,0,0,0,3.06,174
2014,1692,1,37,6,6,0,8,1,0,0,0,0,0,0,3.06,174
2014,1652,1,25,9,9,1,9,1,5,0,8,0,0,17,3.06,174
2014,214,1,18,2,2,0,2,1,0,0,0,0,0,0,3.06,174
2014,923,1,20,1,1,5,13,12,33,1,12,2,6,6,3.06,126.2857143
2014,574,1,34,7,9,1,16,5,72,1,95,0,1,48,3.06,156.8571429
2014,784,1,34,7,7,3,15,12,24,0,36,0,0,3,3.06,126.2857143
2014,130,1,27,10,10,1,7,5,0,0,0,0,0,0,3.06,156.8571429
2014,1551,1,18,3,3,0,3,5,0,0,0,0,0,0,3.06,156.8571429
2014,1699,1,26,6,6,2,9,5,4,0,5,0,0,22,3.06,156.8571429
2014,425,1,21,5,5,1,4,9,9,0,13,0,0,10,3.06,139.2857143
2014,459,1,34,7,7,1,6,12,0,0,0,0,0,0,3.06,126.2857143
2014,1368,1,22,0,0,0,4,12,1,0,2,0,0,1,3.06,126.2857143
2014,265,1,35,10,10,3,10,9,0,0,0,0,0,0,3.06,139.2857143
2014,138,1,41,3,3,1,13,9,21,0,30,0,0,9,3.06,139.2857143
2014,15,1,41,95,98,10,39,3,126,5,41,8,0,225,3.06,165.5714286
2014,1780,1,27,2,2,2,8,3,4,0,4,0,0,19,3.06,165.5714286
2014,380,1,34,10,10,0,6,3,22,0,36,0,0,25,3.06,165.5714286
2014,81,1,16,13,13,1,8,4,5,0,8,0,0,15,3.06,161.1428571
2014,18,1,31,11,11,1,9,8,6,0,7,0,1,68,3.06,143.7142857
2014,1536,1,31,4,4,0,7,8,0,0,0,0,0,0,3.06,143.7142857
2014,318,1,16,12,13,0,2,8,0,0,0,0,0,0,3.06,143.7142857
2014,243,1,19,3,3,0,3,8,0,0,0,0,0,0,3.06,143.7142857
2014,367,1,22,12,12,2,13,8,18,0,24,0,0,4,3.06,143.7142857
2014,2,1,15,2,2,0,2,8,6,0,8,0,0,2,3.06,143.7142857
2014,1373,1,25,2,2,0,2,8,6,0,9,0,0,14,3.06,143.7142857
2014,44,1,14,3,3,2,7,8,2,0,2,0,0,10,3.06,143.7142857
2014,1085,1,25,3,3,3,5,8,0,0,0,0,0,0,3.06,143.7142857
2014,289,1,15,1,1,0,8,1,4,0,3,0,6,15,3.06,174
2014,1008,1,15,4,4,0,8,1,39,1,40,0,0,1,3.06,174
2014,1456,1,50,3,3,0,4,1,2,0,2,0,0,18,3.06,174
2014,1848,1,27,14,14,0,18,2,18,1,17,0,0,52,3.06,169.5714286
2014,1037,1,33,7,7,0,5,1,1,0,1,0,0,6,3.06,174
2014,1074,1,17,15,16,0,7,5,44,1,16,3,1,34,3.06,156.8571429
2014,1415,1,11,21,21,0,15,5,12,0,16,0,1,99,3.06,156.8571429
2014,308,1,25,16,16,0,6,1,2,0,2,0,0,20,3.06,174
2014,1782,1,77,22,22,0,11,5,12,1,7,0,0,47,3.06,156.8571429
2014,721,1,21,1,1,2,13,5,2,0,3,0,0,10,3.06,156.8571429
2014,1442,1,13,2,2,0,2,5,2,0,3,0,0,1,3.06,156.8571429
2014,504,1,49,16,19,0,6,5,120,3,64,7,0,74,3.06,156.8571429
2014,140,1,17,0,0,2,7,11,0,0,0,0,0,0,3.06,130.5714286
2014,1790,1,22,3,3,2,8,11,0,0,0,0,0,0,3.06,130.5714286
2014,444,1,35,7,7,1,5,11,48,0,72,0,0,31,3.06,130.5714286
2014,764,1,4,0,0,0,0,11,0,0,0,0,0,0,3.06,130.5714286
2014,594,1,29,32,32,5,19,5,6,0,9,0,0,5,3.06,156.8571429
2014,843,1,33,23,23,3,18,2,37,1,41,0,0,53,3.06,169.5714286
2014,1239,1,16,7,7,1,10,5,0,0,0,0,0,0,3.06,156.8571429
2014,283,1,37,6,7,0,5,4,12,0,17,0,0,4,3.06,161.1428571
2014,578,1,92,9,9,11,26,3,10,0,12,0,0,50,3.06,165.5714286
2014,963,1,51,50,50,5,27,3,40,1,50,0,1,126,3.06,165.5714286
2014,63,1,52,1,1,0,23,3,3,0,5,0,0,47,3.06,165.5714286
2014,1486,1,41,5,5,2,11,9,0,0,0,0,0,0,3.06,139.2857143
2014,312,1,49,72,74,10,58,9,44,0,67,0,1,90,3.06,139.2857143
2014,1728,1,40,6,6,0,6,12,10,0,15,0,2,24,3.06,126.2857143
2014,1187,1,24,2,2,0,2,12,2,0,3,0,0,11,3.06,126.2857143
2014,1663,1,18,1,1,1,8,7,0,0,0,0,0,0,3.06,148.1428571
2014,1621,1,30,1,1,1,10,7,7,0,6,0,0,12,3.06,148.1428571
2014,524,1,17,1,1,4,18,2,0,0,0,0,0,0,3.06,169.5714286
2014,667,1,20,1,1,3,9,12,0,0,0,0,0,0,3.06,126.2857143
2014,42,1,40,12,12,2,14,3,5,0,7,0,0,42,3.06,165.5714286
2014,159,1,18,8,8,1,10,2,0,0,0,0,0,0,3.06,169.5714286
2014,1233,1,27,2,2,1,2,4,1,0,1,0,0,12,3.06,161.1428571
2014,1796,1,28,13,13,5,16,4,0,0,0,0,0,0,3.06,161.1428571
2014,203,1,40,5,5,2,15,4,24,0,21,1,0,50,3.06,161.1428571
2014,403,1,20,4,4,2,16,4,17,0,24,0,0,3,3.06,161.1428571
2014,1407,1,58,4,4,0,3,4,7,0,10,0,0,15,3.06,161.1428571
2014,1195,1,8,1,1,0,3,4,0,0,0,0,0,0,3.06,161.1428571
2014,342,1,19,16,16,1,11,4,7,0,10,0,0,2,3.06,161.1428571
2014,1645,1,42,0,0,1,7,1,3,0,0,0,0,8,3.06,174
2014,247,1,22,7,7,1,6,4,6,0,10,0,0,14,3.06,161.1428571
2014,1473,1,34,20,20,1,18,5,3,0,7,0,0,27,3.06,156.8571429
2014,1185,1,29,5,6,2,35,5,18,1,11,0,0,32,3.06,156.8571429
2014,333,1,44,15,15,0,8,2,4,0,7,0,0,14,3.06,169.5714286
2014,1728,1,35,1,1,0,16,2,9,0,14,0,0,31,3.06,169.5714286
2014,1670,1,33,5,5,1,4,2,1,0,1,0,0,21,3.06,169.5714286
2014,1674,1,59,17,17,1,25,2,5,1,0,0,0,48,3.06,169.5714286
2014,446,1,30,16,16,4,12,2,3,0,5,0,0,40,3.06,169.5714286
2014,293,1,36,4,5,0,4,5,4,0,6,0,0,43,3.06,156.8571429
2014,95,1,39,12,12,1,10,2,0,0,0,0,0,0,3.06,169.5714286
2014,122,1,35,2,2,1,26,2,0,0,0,0,0,0,3.06,169.5714286
2014,1243,1,22,5,5,0,4,3,0,0,0,0,0,0,3.06,165.5714286
2014,30,1,9,5,5,0,1,9,1,0,2,0,0,9,3.06,139.2857143
2014,1789,1,15,4,4,1,3,5,1,0,1,0,0,8,3.06,156.8571429
2014,25,1,8,7,8,3,11,3,8,0,13,0,1,38,3.06,165.5714286
2014,1461,1,25,2,2,1,6,3,0,0,0,0,0,0,3.06,165.5714286
2014,994,1,37,7,7,3,20,9,71,2,83,0,3,32,3.06,139.2857143
2014,506,1,27,11,11,2,11,9,4,0,5,0,0,8,3.06,139.2857143
2014,1711,1,36,7,7,2,20,7,2,0,2,0,0,3,3.06,148.1428571
2014,242,1,38,9,10,1,20,2,1,0,1,0,0,35,3.06,169.5714286
2014,937,1,21,8,8,0,3,3,0,0,0,0,0,0,3.06,165.5714286
2014,421,1,39,4,4,0,6,7,0,0,0,0,0,0,3.06,148.1428571
2014,576,1,38,13,13,1,16,3,16,0,21,0,2,49,3.06,165.5714286
2014,1344,1,38,2,2,0,9,3,3,0,5,0,0,1,3.06,165.5714286
2014,164,1,39,5,6,1,11,3,2,0,2,0,0,16,3.06,165.5714286
2014,233,1,44,7,7,2,10,3,8,0,11,0,0,18,3.06,165.5714286
2014,928,1,17,10,10,1,21,2,6,0,8,0,0,11,3.06,169.5714286
2014,1720,1,20,3,3,2,27,2,0,0,0,0,0,0,3.06,169.5714286
2014,335,1,20,2,2,2,12,2,2,0,3,0,0,9,3.06,169.5714286
2014,936,1,33,104,107,83,360,2,58,0,77,0,2,227,3.06,169.5714286
2014,89,1,41,23,23,2,12,2,18,2,0,1,0,4,3.06,169.5714286
2014,192,1,33,2,2,0,2,2,6,0,9,0,0,17,3.06,169.5714286
2014,1504,1,19,7,7,4,19,3,1,0,2,0,0,1,3.06,165.5714286
2014,1622,1,15,1,1,0,3,2,2,0,2,0,0,6,3.06,169.5714286
2014,278,1,52,11,11,0,10,7,0,0,0,0,0,0,3.06,148.1428571
2014,254,1,37,3,4,4,11,2,2,0,2,0,0,24,3.06,169.5714286
2014,1249,1,10,4,4,2,5,3,0,0,0,0,0,0,3.06,165.5714286
2014,22,1,44,14,14,3,11,7,11,0,14,0,1,2,3.06,148.1428571
2014,1655,1,13,2,2,0,5,2,0,0,0,0,0,0,3.06,169.5714286
2014,325,1,22,5,5,0,3,7,2,0,3,0,0,7,3.06,148.1428571
2015,627,1,35,5,5,1,12,1,81,0,118,0,1,10,4.194,121.8571429
2015,1640,1,37,2,2,1,7,8,4,0,5,0,0,10,4.194,91.57142857
2015,1754,1,10,2,2,1,4,1,0,0,0,0,0,0,4.194,121.8571429
2015,276,1,60,7,9,1,6,8,8,0,13,0,0,4,4.194,91.57142857
2015,1062,1,123,17,17,10,28,11,35,1,28,1,0,23,4.194,78.42857143
2015,1773,1,30,2,2,2,10,8,10,0,14,0,0,24,4.194,91.57142857
2015,1558,1,27,1,1,2,8,4,8,0,12,0,0,20,4.194,109
2015,766,1,84,7,7,4,11,9,16,0,23,0,0,16,4.194,87.14285714
2015,372,1,87,4,4,9,10,11,10,0,13,0,0,10,4.194,78.42857143
2015,836,1,33,2,2,4,4,11,0,0,0,0,0,0,4.194,78.42857143
2015,746,1,28,6,6,2,3,9,17,0,4,2,0,16,4.194,87.14285714
2015,1044,1,47,3,3,0,5,4,2,0,3,0,0,8,4.194,109
2015,1014,1,38,6,6,1,9,8,17,0,24,0,0,42,4.194,91.57142857
2015,108,1,51,4,4,1,2,9,8,0,12,0,0,5,4.194,87.14285714
2015,1752,1,8,2,2,1,13,1,1,0,1,0,0,13,4.194,121.8571429
2015,194,1,36,2,2,3,7,10,9,0,13,0,0,5,4.194,82.85714286
2015,166,1,39,5,5,2,8,11,15,0,16,0,2,7,4.194,78.42857143
2015,567,1,24,8,8,0,8,1,5,0,10,0,0,34,4.194,121.8571429
2015,1388,1,28,4,4,1,9,8,9,0,13,0,2,7,4.194,91.57142857
2015,709,1,21,2,2,4,7,11,40,0,58,0,3,11,4.194,78.42857143
2015,933,1,60,2,2,4,4,10,39,0,43,1,2,13,4.194,82.85714286
2015,1539,1,31,5,5,0,2,2,4,0,6,0,1,10,4.194,117.4285714
2015,1167,1,35,1,1,3,5,11,5,0,6,0,0,15,4.194,78.42857143
2015,1067,1,38,1,1,3,4,11,2,0,2,0,0,5,4.194,78.42857143
2015,1746,1,28,4,4,2,8,4,13,0,20,0,1,25,4.194,109
2015,450,1,18,2,2,1,3,7,4,0,3,0,0,10,4.194,96
2015,1720,1,36,3,3,1,3,8,7,0,12,0,1,23,4.194,91.57142857
2015,1550,1,18,0,0,1,5,8,4,0,6,0,1,7,4.194,91.57142857
2015,116,1,15,1,1,0,1,11,1,0,2,0,1,5,4.194,78.42857143
2015,1561,1,14,1,1,0,2,8,9,0,12,0,1,6,4.194,91.57142857
2015,1247,1,30,13,13,3,11,1,95,1,132,0,5,47,4.194,121.8571429
2015,205,1,32,7,7,5,23,6,6,0,9,0,0,32,4.194,100.2857143
2015,532,1,34,2,2,2,21,11,9,0,12,0,0,39,4.194,78.42857143
2015,414,1,20,3,3,0,3,1,22,0,36,0,2,5,4.194,121.8571429
2015,659,1,18,3,3,1,1,11,9,0,12,0,0,7,4.194,78.42857143
2015,257,1,38,5,5,0,7,8,30,2,25,0,0,26,4.194,91.57142857
2015,1462,1,34,3,3,0,8,4,0,0,0,0,0,0,4.194,109
2015,1763,1,24,0,0,1,7,8,3,0,4,0,0,3,4.194,91.57142857
2015,339,1,36,8,9,1,11,6,12,0,9,1,1,27,4.194,100.2857143
2015,1152,1,75,10,10,6,26,6,39,1,24,2,3,24,4.194,100.2857143
2015,1076,1,78,13,13,16,48,6,37,1,37,1,1,68,4.194,100.2857143
2015,211,1,30,5,5,3,8,11,29,0,41,0,1,22,4.194,78.42857143
2015,1707,1,33,1,1,0,2,8,2,0,3,0,1,6,4.194,91.57142857
2015,236,1,43,6,6,2,8,6,2,0,2,0,0,28,4.194,100.2857143
2015,568,1,41,1,1,2,3,11,3,0,3,0,0,5,4.194,78.42857143
2015,1637,1,51,4,4,0,4,8,0,0,0,0,0,0,4.194,91.57142857
2015,107,1,54,2,2,5,26,4,9,0,12,0,0,27,4.194,109
2015,1206,1,36,12,12,3,18,8,103,1,134,0,10,3,4.194,91.57142857
2015,1235,1,15,0,0,0,1,5,1,0,2,0,0,4,4.194,104.7142857
2015,1094,1,31,2,2,0,0,1,0,0,0,0,0,0,4.194,121.8571429
2015,48,1,14,2,2,1,5,10,7,0,11,0,0,20,4.194,82.85714286
2015,304,1,19,0,0,0,0,10,0,0,0,0,0,0,4.194,82.85714286
2015,1809,1,19,5,5,2,17,2,0,0,0,0,0,0,4.194,117.4285714
2015,1084,1,14,10,10,0,5,2,29,0,17,2,4,6,4.194,117.4285714
2015,585,1,85,6,6,1,12,6,4,0,6,0,0,18,4.194,100.2857143
2015,1755,1,18,5,5,7,17,3,6,0,10,0,0,26,4.194,113.4285714
2015,1061,1,65,5,5,1,1,11,12,0,17,0,0,14,4.194,78.42857143
2015,1355,1,23,0,0,0,2,11,2,0,3,0,0,4,4.194,78.42857143
2015,701,1,52,5,5,7,8,9,14,0,22,0,0,35,4.194,87.14285714
2015,155,1,22,3,3,0,1,9,4,0,5,0,0,18,4.194,87.14285714
2015,358,1,17,2,2,0,1,9,24,0,33,0,2,4,4.194,87.14285714
2015,3,1,44,2,2,6,15,1,9,0,15,0,0,4,4.194,121.8571429
2015,179,1,34,0,0,2,2,10,9,0,16,0,0,15,4.194,82.85714286
2015,917,1,44,4,4,3,12,7,129,0,23,15,2,22,4.194,96
2015,1746,1,62,0,0,6,21,7,4,0,5,0,0,8,4.194,96
2015,235,1,55,5,5,0,8,7,2,0,2,0,1,12,4.194,96
2015,413,1,67,3,3,3,18,7,21,0,30,0,1,9,4.194,96
2015,983,1,12,2,2,1,1,11,0,0,0,0,0,0,4.194,78.42857143
2015,516,1,51,6,6,1,9,6,12,0,15,0,1,27,4.194,100.2857143
2015,1672,1,24,7,7,3,10,6,4,0,6,0,0,2,4.194,100.2857143
2015,1793,1,20,5,5,4,5,1,21,0,33,0,1,9,4.194,121.8571429
2015,494,1,16,1,1,3,12,1,0,0,0,0,0,0,4.194,121.8571429
2015,492,1,6,0,0,0,0,11,0,0,0,0,0,0,4.194,78.42857143
2015,1474,1,169,2,2,3,9,11,6,0,8,0,0,11,4.194,78.42857143
2015,1485,1,15,1,1,1,3,4,9,0,10,0,1,55,4.194,109
2015,636,1,22,4,4,0,2,8,17,0,25,0,0,9,4.194,91.57142857
2015,1739,1,35,1,1,1,9,12,6,0,10,0,0,30,4.194,74.14285714
2015,322,1,49,6,6,6,16,6,14,0,20,0,1,35,4.194,100.2857143
2015,310,1,42,2,2,2,10,11,6,0,9,0,0,42,4.194,78.42857143
2015,115,1,34,8,8,7,11,11,4,0,7,0,0,46,4.194,78.42857143
2015,462,1,54,8,8,4,18,11,18,0,26,0,0,50,4.194,78.42857143
2015,282,1,25,1,1,2,2,9,19,0,12,1,2,1,4.194,87.14285714
2015,1349,1,15,0,0,0,2,1,1,0,1,0,0,7,4.194,121.8571429
2015,36,1,42,3,3,1,4,9,4,0,5,0,0,5,4.194,87.14285714
2015,1751,1,17,1,1,4,6,11,3,0,4,0,0,20,4.194,78.42857143
2015,120,1,29,3,3,1,3,9,9,0,15,0,0,13,4.194,87.14285714
2015,1672,1,38,2,2,3,11,11,17,0,27,0,0,9,4.194,78.42857143
2015,572,1,13,2,2,1,4,6,6,0,6,0,2,23,4.194,100.2857143
2015,12,1,63,5,5,0,3,3,12,0,4,1,0,16,4.194,113.4285714
2015,320,1,18,3,3,0,3,9,5,0,6,0,1,4,4.194,87.14285714
2015,630,1,41,7,7,1,11,2,1,0,1,0,0,13,4.194,117.4285714
2015,725,1,44,11,11,2,25,2,41,0,38,1,0,22,4.194,117.4285714
2015,1655,1,58,1,1,2,12,3,8,0,9,0,1,43,4.194,113.4285714
2015,1738,1,29,3,3,0,3,3,0,0,0,0,0,0,4.194,113.4285714
2015,699,1,48,1,1,4,6,10,0,0,0,0,0,0,4.194,82.85714286
2015,1768,1,10,2,2,1,2,9,5,0,7,0,0,2,4.194,87.14285714
2015,1586,1,50,5,6,8,36,7,133,0,106,5,3,12,4.194,96
2015,137,1,40,3,3,1,13,7,4,0,5,0,1,10,4.194,96
2015,1627,1,39,1,1,2,17,7,7,0,10,0,1,14,4.194,96
